車牌,日期,路線,0:去|1:返,移動距離,開始時間,結束時間,行駛時間,點位數量
366-FT,20171022,0左,0,0.13,20171022132445,20171022132545,0.02,2
366-FT,20171022,0左,1,0.06,20171022132645,20171022132716,0.01,2
366-FT,20171022,0左,0,0,20171022132836,20171022132836,0,1
366-FT,20171022,0左,1,0.77,20171022132936,20171022133239,0.05,4
366-FT,20171022,0左,0,0,20171022133340,20171022133340,0,1
366-FT,20171022,0左,1,1.29,20171022133447,20171022133845,0.07,5
366-FT,20171022,0左,0,0,20171022133946,20171022133946,0,1
366-FT,20171022,0左,1,0,20171022134047,20171022134047,0,1
366-FT,20171022,0左,0,0,20171022134148,20171022134148,0,1
366-FT,20171022,0左,1,1.31,20171022134249,20171022134833,0.1,7
366-FT,20171022,0左,0,0,20171022134934,20171022134934,0,1
366-FT,20171022,0左,1,0.61,20171022135051,20171022135153,0.02,2
366-FT,20171022,0左,0,0,20171022135256,20171022135256,0,1
366-FT,20171022,0左,1,0,20171022135348,20171022135348,0,1
366-FT,20171022,0左,0,0,20171022135442,20171022135442,0,1
366-FT,20171022,0左,1,0,20171022135550,20171022135550,0,1
366-FT,20171022,0左,0,0.86,20171022135845,20171022141036,0.2,5
366-FT,20171022,0左,1,0.69,20171022141138,20171022141344,0.04,3
366-FT,20171022,0左,0,0,20171022141439,20171022141439,0,1
366-FT,20171022,0左,1,1.19,20171022141540,20171022141943,0.07,5
366-FT,20171022,0左,0,0,20171022142043,20171022142043,0,1
366-FT,20171022,0左,1,0.43,20171022142150,20171022142345,0.03,3
366-FT,20171022,0左,0,0,20171022142446,20171022142446,0,1
366-FT,20171022,0左,1,0.45,20171022142546,20171022142648,0.02,2
366-FT,20171022,0左,0,0.19,20171022142749,20171022142849,0.02,2
366-FT,20171022,0左,1,0.1,20171022142930,20171022143030,0.02,2
366-FT,20171022,0左,0,0.75,20171022143131,20171022143736,0.1,7
366-FT,20171022,0左,1,0.62,20171022143851,20171022144139,0.05,4
366-FT,20171022,0左,0,0,20171022144240,20171022144240,0,1
366-FT,20171022,0左,1,0,20171022144341,20171022144341,0,1
366-FT,20171022,0左,0,0.83,20171022144442,20171022144946,0.08,6
366-FT,20171022,0左,1,2.53,20171022145047,20171022145632,0.1,7
366-FT,20171022,0左,0,0,20171022145733,20171022145733,0,1
366-FT,20171022,0左,1,0.16,20171022145834,20171022145946,0.02,2
366-FT,20171022,0左,0,0.08,20171022150035,20171022150156,0.02,2
366-FT,20171022,0左,1,0.49,20171022150257,20171022150348,0.01,2
366-FT,20171022,0左,0,0.93,20171022150438,20171022152254,0.3,5
366-FT,20171022,0左,1,0,20171022152355,20171022152355,0,1
366-FT,20171022,0左,0,0.02,20171022152456,20171022152536,0.01,2
366-FT,20171022,0左,1,0.19,20171022152638,20171022152738,0.02,2
366-FT,20171022,0左,0,0.4,20171022152839,20171022152939,0.02,2
366-FT,20171022,0左,1,0,20171022153040,20171022153040,0,1
366-FT,20171022,0左,0,0.48,20171022153140,20171022153321,0.03,3
366-FT,20171022,0左,1,0,20171022153442,20171022153442,0,1
366-FT,20171022,0左,0,0,20171022153543,20171022153543,0,1
366-FT,20171022,0左,1,0,20171022153643,20171022153643,0,1
366-FT,20171022,0左,0,0,20171022153744,20171022153744,0,1
366-FT,20171022,0左,1,0.83,20171022153845,20171022154046,0.03,3
366-FT,20171022,0左,0,0,20171022154147,20171022154147,0,1
366-FT,20171022,0左,1,0,20171022154248,20171022154248,0,1
366-FT,20171022,0左,0,0,20171022154348,20171022154348,0,1
366-FT,20171022,0左,1,1.5,20171022154449,20171022155049,0.1,7
366-FT,20171022,0左,0,0.26,20171022155135,20171022155236,0.02,2
366-FT,20171022,0左,1,0,20171022155437,20171022155437,0,1
366-FT,20171022,0左,0,0,20171022155547,20171022155547,0,1
366-FT,20171022,0左,1,0,20171022155649,20171022155649,0,1
366-FT,20171022,0左,0,0,20171022155750,20171022155750,0,1
366-FT,20171022,0左,1,0.43,20171022155835,20171022155930,0.02,2
366-FT,20171022,0左,0,0,20171022160031,20171022160031,0,1
366-FT,20171022,0左,1,0.56,20171022160143,20171022160338,0.03,3
366-FT,20171022,0左,0,0,20171022160534,20171022160534,0,1
366-FT,20171022,0左,1,0.54,20171022160647,20171022160855,0.04,3
366-FT,20171022,0左,0,0.01,20171022162936,20171022163042,0.02,2
366-FT,20171022,0左,1,1.4,20171022163144,20171022163651,0.09,6
366-FT,20171022,0左,0,0,20171022163743,20171022163743,0,1
366-FT,20171022,0左,1,0.59,20171022163844,20171022163945,0.02,2
366-FT,20171022,0左,0,0,20171022164046,20171022164046,0,1
366-FT,20171022,0左,1,1.18,20171022164147,20171022164650,0.08,6
366-FT,20171022,0左,0,0,20171022164730,20171022164730,0,1
366-FT,20171022,0左,1,0.36,20171022164842,20171022165033,0.03,3
366-FT,20171022,0左,0,0.23,20171022165134,20171022165236,0.02,2
366-FT,20171022,0左,1,0.94,20171022165337,20171022165658,0.06,4
366-FT,20171022,0左,0,0,20171022165739,20171022165840,0.02,2
366-FT,20171022,0左,1,0.6,20171022165941,20171022170041,0.02,2
366-FT,20171022,0左,0,1.44,20171022170142,20171022170726,0.1,7
366-FT,20171022,0左,1,0.27,20171022170830,20171022170948,0.02,2
366-FT,20171022,0左,0,0,20171022171048,20171022171048,0,1
366-FT,20171022,0左,1,0,20171022171150,20171022171150,0,1
366-FT,20171022,0左,0,0,20171022171250,20171022171250,0,1
366-FT,20171022,0左,1,0,20171022171351,20171022171351,0,1
366-FT,20171022,0左,0,0,20171022171452,20171022171452,0,1
366-FT,20171022,0左,1,0.38,20171022171553,20171022171654,0.02,2
366-FT,20171022,0左,0,0.46,20171022171755,20171022171956,0.03,3
366-FT,20171022,0左,1,0,20171022172037,20171022172037,0,1
366-FT,20171022,0左,0,0.05,20171022181938,20171022182240,0.05,4
366-FT,20171022,0左,1,0.27,20171022182341,20171022182442,0.02,2
366-FT,20171022,0左,0,0.24,20171022182543,20171022182644,0.02,2
366-FT,20171022,0左,1,0.29,20171022182747,20171022182946,0.03,3
366-FT,20171022,0左,0,0,20171022183048,20171022183048,0,1
366-FT,20171022,0左,1,1.53,20171022183148,20171022183752,0.1,7
366-FT,20171022,0左,0,0,20171022183853,20171022183853,0,1
366-FT,20171022,0左,1,1.16,20171022183954,20171022184459,0.08,6
366-FT,20171022,0左,0,0,20171022184539,20171022184539,0,1
366-FT,20171022,0左,1,1.37,20171022184639,20171022185152,0.09,6
366-FT,20171022,0左,0,0.06,20171022185252,20171022185353,0.02,2
366-FT,20171022,0左,1,0,20171022185454,20171022185454,0,1
366-FT,20171022,0左,0,0,20171022185555,20171022185555,0,1
366-FT,20171022,0左,1,0.32,20171022185638,20171022185736,0.02,2
366-FT,20171022,0左,0,0,20171022185837,20171022185837,0,1
366-FT,20171022,0左,1,0.12,20171022185938,20171022190038,0.02,2
366-FT,20171022,0左,0,0.25,20171022190139,20171022190240,0.02,2
366-FT,20171022,0左,1,0.42,20171022190354,20171022190443,0.01,2
366-FT,20171022,0左,0,0,20171022190542,20171022190542,0,1
366-FT,20171022,0左,1,2,20171022190644,20171022191149,0.08,6
366-FT,20171022,0左,0,0.25,20171022191250,20171022191451,0.03,3
366-FT,20171022,0左,1,0,20171022191532,20171022191532,0,1
366-FT,20171022,0左,0,0,20171022191653,20171022191653,0,1
366-FT,20171022,0左,1,0,20171022191754,20171022191754,0,1
366-FT,20171022,0左,0,0,20171022191834,20171022191834,0,1
366-FT,20171022,0左,1,0.2,20171022191944,20171022192140,0.03,3
366-FT,20171022,0左,0,0.2,20171022192237,20171022192339,0.02,2
366-FT,20171022,0左,1,0.54,20171022192443,20171022192553,0.02,2
366-FT,20171022,0左,0,0,20171022193935,20171022193935,0,1
366-FT,20171022,0左,1,3.25,20171022194036,20171022195157,0.19,12
366-FT,20171022,0左,0,0,20171022195246,20171022195246,0,1
366-FT,20171022,0左,1,0,20171022195347,20171022195347,0,1
366-FT,20171022,0左,0,0,20171022195447,20171022195447,0,1
366-FT,20171022,0左,1,0.42,20171022195548,20171022195729,0.03,3
366-FT,20171022,0左,0,0,20171022195850,20171022195850,0,1
366-FT,20171022,0左,1,0,20171022195951,20171022195951,0,1
366-FT,20171022,0左,0,0,20171022200051,20171022200051,0,1
366-FT,20171022,0左,1,0,20171022200132,20171022200132,0,1
366-FT,20171022,0左,0,0,20171022200232,20171022200232,0,1
366-FT,20171022,0左,1,1.06,20171022200333,20171022200644,0.05,4
366-FT,20171022,0左,0,0,20171022200736,20171022200736,0,1
366-FT,20171022,0左,1,0.59,20171022200840,20171022201018,0.03,3
366-FT,20171022,0左,0,0,20171022201139,20171022201139,0,1
366-FT,20171022,0左,1,0,20171022201245,20171022201245,0,1
366-FT,20171022,0左,0,0.28,20171022201340,20171022201441,0.02,2
366-FT,20171022,0左,1,1.07,20171022201542,20171022201844,0.05,4
366-FT,20171022,0左,0,0,20171022201944,20171022201944,0,1
366-FT,20171022,0左,1,0,20171022202045,20171022202045,0,1
366-FT,20171022,0左,0,0,20171022202135,20171022202135,0,1
366-FT,20171022,0左,1,0,20171022202248,20171022202248,0,1
366-FT,20171022,0左,0,0.04,20171022202337,20171022202438,0.02,2
366-FT,20171022,0左,1,0,20171022202557,20171022202557,0,1
366-FT,20171022,0左,0,0,20171022202639,20171022202639,0,1
366-FT,20171022,0左,1,0,20171022202740,20171022202740,0,1
366-FT,20171022,0左,0,0,20171022202841,20171022202841,0,1
366-FT,20171022,0左,1,0.99,20171022202943,20171022203153,0.04,3
366-FT,20171022,0左,0,0.94,20171022203244,20171022210251,0.5,5
366-FT,20171022,0左,1,0.92,20171022210356,20171022210536,0.03,3
366-FT,20171022,0左,0,0,20171022210634,20171022210634,0,1
366-FT,20171022,0左,1,1.69,20171022210735,20171022211247,0.09,6
366-FT,20171022,0左,0,0,20171022211348,20171022211348,0,1
366-FT,20171022,0左,1,0,20171022211455,20171022211455,0,1
366-FT,20171022,0左,0,0,20171022211529,20171022211529,0,1
366-FT,20171022,0左,1,0,20171022211630,20171022211630,0,1
366-FT,20171022,0左,0,0,20171022211730,20171022211730,0,1
366-FT,20171022,0左,1,1.03,20171022211831,20171022212254,0.07,5
366-FT,20171022,0左,0,0,20171022212355,20171022212355,0,1
366-FT,20171022,0左,1,0.98,20171022212456,20171022212639,0.03,3
366-FT,20171022,0左,0,0.56,20171022212738,20171022213040,0.05,4
366-FT,20171022,0左,1,0,20171022213148,20171022213148,0,1
366-FT,20171022,0左,0,1.44,20171022213242,20171022213834,0.1,7
366-FT,20171022,0左,1,0,20171022213935,20171022213935,0,1
366-FT,20171022,0左,0,0,20171022214036,20171022214036,0,1
366-FT,20171022,0左,1,1.36,20171022214150,20171022214447,0.05,4
366-FT,20171022,0左,0,0.23,20171022214541,20171022214641,0.02,2
366-FT,20171022,0左,1,0.63,20171022214742,20171022214843,0.02,2
366-FT,20171022,0左,0,0,20171022215941,20171022215941,0,1
366-FT,20171022,0左,1,1.23,20171022220042,20171022220351,0.05,4
366-FT,20171022,0左,0,0,20171022220445,20171022220445,0,1
366-FT,20171022,0左,1,1.44,20171022220546,20171022221041,0.08,6
366-FT,20171022,0左,0,0,20171022221139,20171022221139,0,1
366-FT,20171022,0左,1,0,20171022221248,20171022221248,0,1
366-FT,20171022,0左,0,0,20171022221340,20171022221340,0,1
366-FT,20171022,0左,1,0,20171022221450,20171022221450,0,1
366-FT,20171022,0左,0,0,20171022221531,20171022221531,0,1
366-FT,20171022,0左,1,2.49,20171022221556,20171022222346,0.13,8
366-FT,20171022,0左,0,0,20171022222446,20171022222446,0,1
366-FT,20171022,0左,1,0,20171022222549,20171022222549,0,1
366-FT,20171022,0左,0,0.06,20171022222648,20171022222749,0.02,2
366-FT,20171022,0左,1,0.42,20171022222849,20171022222950,0.02,2
366-FT,20171022,0左,0,0.54,20171022223051,20171022223151,0.02,2
366-FT,20171022,0左,1,0,20171022223252,20171022223252,0,1
366-FT,20171022,0左,0,0,20171022223353,20171022223353,0,1
366-FT,20171022,0左,1,0.24,20171022223445,20171022223544,0.02,2
366-FT,20171022,0左,0,0,20171022223634,20171022223634,0,1
366-FT,20171022,0左,1,1.81,20171022223741,20171022224148,0.07,5
366-FT,20171023,10,0,22.18,20171023082537,20171023094245,1.29,71
366-FT,20171023,10,1,24.23,20171023100143,20171023110147,1,60
366-FT,20171023,10,0,23.89,20171023121129,20171023131511,1.06,65
366-FT,20171023,10,1,23.51,20171023134249,20171023144430,1.03,63
366-FT,20171023,10,0,24.36,20171023171753,20171023184045,1.38,83
366-FT,20171023,10,1,23.82,20171023185152,20171023195545,1.06,62
366-FT,20171023,0右,0,27.08,20171023204938,20171023224440,1.92,92
366-FT,20171024,19,1,7.96,20171024060948,20171024062732,0.3,19
366-FT,20171024,19,0,15.41,20171024064449,20171024073636,0.86,53
366-FT,20171024,19,1,15.39,20171024114440,20171024124345,0.98,59
366-FT,20171024,19,0,15.85,20171024130926,20171024140048,0.86,48
366-FT,20171024,19,1,13.39,20171024143446,20171024152448,0.83,49
366-FT,20171024,19,0,15.81,20171024155953,20171024165431,0.91,54
366-FT,20171024,19,1,15.55,20171024171436,20171024182343,1.15,70
366-FT,20171024,19,0,15.75,20171024185428,20171024194935,0.92,56
366-FT,20171024,19,1,14.4,20171024202450,20171024212058,0.94,50
366-FT,20171025,0右,0,26.62,20171025062040,20171025080948,1.82,108
366-FT,20171025,11,0,21.04,20171025090150,20171025102944,1.47,62
366-FT,20171025,11,1,22.46,20171025105954,20171025121432,1.24,74
366-FT,20171025,11,0,23.23,20171025142238,20171025153648,1.24,72
366-FT,20171025,11,1,22.8,20171025154954,20171025170148,1.2,73
366-FT,20171025,11,0,23.47,20171025173754,20171025185856,1.35,82
366-FT,20171025,11,1,22.95,20171025194430,20171025205249,1.14,67
366-FT,20171026,10,0,24.16,20171026061045,20171026071445,1.07,65
366-FT,20171026,10,1,23.98,20171026071647,20171026082037,1.06,65
366-FT,20171026,0右,0,27.67,20171026095943,20171026125347,2.9,108
366-FT,20171026,0左,0,0,20171026130920,20171026130920,0,1
366-FT,20171026,0左,1,3.05,20171026131059,20171026132057,0.17,11
366-FT,20171026,0左,0,0,20171026132142,20171026132142,0,1
366-FT,20171026,0左,1,0.95,20171026132243,20171026132444,0.03,3
366-FT,20171026,0左,0,0.4,20171026132545,20171026132645,0.02,2
366-FT,20171026,0左,1,0.51,20171026132730,20171026132847,0.02,2
366-FT,20171026,0左,0,0.27,20171026132948,20171026133048,0.02,2
366-FT,20171026,0左,1,1.1,20171026133149,20171026133452,0.05,4
366-FT,20171026,0左,0,0,20171026133532,20171026133532,0,1
366-FT,20171026,0左,1,0,20171026133622,20171026133622,0,1
366-FT,20171026,0左,0,1.14,20171026133714,20171026134137,0.07,3
366-FT,20171026,0左,1,0,20171026134226,20171026134226,0,1
366-FT,20171026,0左,0,0,20171026134339,20171026134339,0,1
366-FT,20171026,0左,1,0.19,20171026134431,20171026134500,0.01,2
366-FT,20171026,0左,0,0,20171026134633,20171026134633,0,1
366-FT,20171026,0左,1,0,20171026134731,20171026134731,0,1
366-FT,20171026,0左,0,0,20171026134834,20171026134834,0,1
366-FT,20171026,0左,1,0,20171026134955,20171026134955,0,1
366-FT,20171026,0左,0,0.4,20171026135035,20171026135237,0.03,3
366-FT,20171026,0左,1,0,20171026135348,20171026135348,0,1
366-FT,20171026,0左,0,0,20171026135439,20171026135459,0.01,2
366-FT,20171026,10,0,23.79,20171026160125,20171026170741,1.1,66
366-FT,20171026,10,1,24.04,20171026171124,20171026182246,1.19,70
366-FT,20171026,10,0,23.46,20171026183150,20171026193952,1.13,64
366-FT,20171026,10,1,23.89,20171026201232,20171026211503,1.04,64
366-FT,20171027,9,1,9.8,20171027062344,20171027065526,0.53,33
366-FT,20171027,9,0,10.35,20171027070055,20171027073243,0.53,33
366-FT,20171027,9,1,10.49,20171027080049,20171027083637,0.6,36
366-FT,20171027,9,0,10.32,20171027084243,20171027091144,0.48,30
366-FT,20171027,9,1,10.34,20171027093152,20171027095937,0.46,29
366-FT,20171027,9,0,9.59,20171027113451,20171027115836,0.4,25
366-FT,20171027,9,1,10.29,20171027120038,20171027122942,0.48,30
366-FT,20171027,0右,0,13.5,20171027132938,20171027142131,0.86,53
366-FT,20171027,9,0,9.21,20171027143338,20171027145627,0.38,24
366-FT,20171027,9,1,10.48,20171027145931,20171027153139,0.54,32
366-FT,20171027,9,0,9.65,20171027163645,20171027170847,0.53,33
366-FT,20171027,9,1,10.19,20171027171150,20171027174542,0.56,35
366-FT,20171027,9,0,10.48,20171027180253,20171027184041,0.63,38
366-FT,20171027,9,1,10.08,20171027184946,20171027192035,0.51,32
366-FT,20171027,0右,0,13.58,20171027192940,20171027202542,0.93,56
366-FT,20171028,10,1,23.83,20171028061240,20171028071749,1.09,66
366-FT,20171028,10,0,23.13,20171028072255,20171028082457,1.03,62
366-FT,20171028,10,1,24.36,20171028084044,20171028095645,1.27,77
366-FT,20171028,10,0,23.54,20171028110137,20171028120159,1.01,58
366-FT,20171028,10,1,23.83,20171028123046,20171028134041,1.17,68
366-FT,20171028,10,0,23.8,20171028143034,20171028153847,1.14,69
366-FT,20171028,10,1,23.25,20171028160152,20171028171035,1.15,68
366-FT,20171028,14,0,6.91,20171028173942,20171028181350,0.57,35
366-FT,20171028,14,1,6.13,20171028181653,20171028184925,0.54,34
366-FT,20171028,14,0,6.65,20171028191146,20171028193945,0.47,29
366-FT,20171028,14,1,7.22,20171028194128,20171028200839,0.45,28
366-FT,20171029,19,0,7.04,20171029062953,20171029064934,0.33,21
366-FT,20171029,19,1,15.53,20171029065939,20171029075040,0.85,52
366-FT,20171029,19,0,11.99,20171029084737,20171029093147,0.74,19
366-FT,20171029,9,0,9.35,20171029142637,20171029145404,0.46,27
366-FT,20171029,9,1,9.91,20171029150242,20171029152902,0.44,26
366-FT,20171029,19,0,0,20171029155929,20171029155929,0,1
366-FT,20171029,9,0,0,20171029160050,20171029160050,0,1
366-FT,20171029,19,0,7.04,20171029160152,20171029162740,0.43,26
366-FT,20171029,19,1,15.31,20171029163740,20171029174045,1.05,64
366-FT,20171029,19,0,14.34,20171029180933,20171029190554,0.94,56
366-FT,20171029,19,1,15.43,20171029193947,20171029203543,0.93,52
366-FT,20171029,19,0,15.5,20171029210956,20171029220235,0.88,53
366-FT,20171029,19,1,15.38,20171029220457,20171029224150,0.61,38
366-FT,20171030,10,0,23.38,20171030083734,20171030093839,1.02,62
366-FT,20171030,10,1,24.07,20171030100142,20171030110446,1.05,64
366-FT,20171030,10,0,23.83,20171030120827,20171030131532,1.12,67
366-FT,20171030,10,1,23.8,20171030134139,20171030144552,1.07,65
366-FT,20171030,10,0,24.25,20171030171740,20171030184041,1.38,84
366-FT,20171030,10,1,24.13,20171030185151,20171030195540,1.06,65
366-FT,20171030,0右,0,27.27,20171030204946,20171030224538,1.93,97
303-FT,20171017,0左,0,0.01,20171017085250,20171017085350,0.02,2
303-FT,20171017,0左,1,1.31,20171017085450,20171017085945,0.08,6
303-FT,20171017,0左,0,1.76,20171017090045,20171017090650,0.1,7
303-FT,20171017,0左,1,0,20171017090755,20171017090755,0,1
303-FT,20171017,0左,0,3.52,20171017090855,20171017092145,0.21,14
303-FT,20171017,0左,1,0,20171017092245,20171017092245,0,1
303-FT,20171017,0左,0,1.98,20171017092345,20171017093055,0.12,8
303-FT,20171017,0左,1,0,20171017093140,20171017093140,0,1
303-FT,20171017,0左,0,0.8,20171017093245,20171017093446,0.03,3
303-FT,20171017,0左,1,0,20171017093551,20171017093551,0,1
303-FT,20171017,0左,0,0.86,20171017093651,20171017093851,0.03,3
303-FT,20171018,3,0,1.2,20171018063456,20171018063955,0.08,4
303-FT,20171018,3,1,12.11,20171018064816,20171018074127,0.89,15
303-FT,20171018,3,0,11.9,20171018083434,20171018094441,1.17,12
303-FT,20171018,3,1,13.83,20171018094541,20171018104747,1.04,57
303-FT,20171018,3,0,19.53,20171018113046,20171018124337,1.21,74
303-FT,20171018,3,1,14.24,20171018125737,20171018135738,1,61
303-FT,20171018,3,0,14.94,20171018162035,20171018173947,1.32,75
303-FT,20171018,3,1,13.93,20171018174148,20171018185352,1.2,72
303-FT,20171018,3,0,15.21,20171018204148,20171018214732,1.1,66
303-FT,20171019,5,1,17.49,20171019064945,20171019080648,1.28,78
303-FT,20171019,5,0,14.46,20171019084743,20171019094637,0.98,60
303-FT,20171019,5,1,2.73,20171019185746,20171019190431,0.11,8
303-FT,20171019,5,0,16.15,20171019191430,20171019201437,1,41
303-FT,20171021,3,0,4.78,20171021055932,20171021061130,0.2,13
303-FT,20171021,3,1,15.76,20171021061245,20171021070935,0.95,58
303-FT,20171021,3,0,14.84,20171021073540,20171021084626,1.18,69
303-FT,20171021,3,1,14.04,20171021084937,20171021094730,0.96,59
303-FT,20171021,3,0,15.05,20171021110045,20171021120551,1.09,66
303-FT,20171021,3,1,14.3,20171021121637,20171021135936,1.72,70
303-FT,20171021,3,0,14.84,20171021140032,20171021151250,1.21,68
303-FT,20171021,3,1,13.48,20171021151457,20171021163130,1.28,58
303-FT,20171021,3,0,14.99,20171021171044,20171021183152,1.35,82
303-FT,20171022,3,0,4.42,20171022055938,20171022061046,0.19,12
303-FT,20171022,3,1,16.75,20171022061147,20171022070856,0.95,58
303-FT,20171022,3,0,15.24,20171022073537,20171022085155,1.27,63
303-FT,20171022,3,1,14.02,20171022085255,20171022094148,0.81,50
